,osmid,ref,name,highway,oneway,reversed,length,weight,start,end,geometry,service,lanes,maxspeed
906,"[1214704604, 1214704606]",,,footway,FALSE,"[False, True]",190.884,107.4502407,11254372335,11254372308,"LINESTRING (-72.9655543 41.2902637, -72.9656571 41.2902319, -72.9656615 41.2900383, -72.9664812 41.2897158, -72.966552 41.2897158, -72.9666206 41.2897416, -72.96667 41.2897948, -72.9667644 41.2899561, -72.9668137 41.2901415, -72.9668326 41.2903443)",,,
907,1214704606,,,footway,FALSE,TRUE,49.62,49.71486075,11254372335,3437140621,"LINESTRING (-72.9655543 41.2902637, -72.9654855 41.2902851, -72.9650113 41.2904444)",,,
908,1214704608,,,footway,FALSE,FALSE,174.542,128.6863058,11254372335,11254375544,"LINESTRING (-72.9655543 41.2902637, -72.9654619 41.2901863, -72.9652741 41.2899034, -72.9650273 41.2895446, -72.9652698 41.2894406, -72.9655863 41.2893117, -72.9655788 41.2892834, -72.9655337 41.2891932, -72.9655445 41.2891545, -72.9656632 41.2891079)",,,
909,1166230499,,,service,FALSE,FALSE,19.841,18.58653103,11254375544,10847123855,"LINESTRING (-72.9656632 41.2891079, -72.9656707 41.2891175, -72.9657147 41.2891239, -72.9657598 41.2891183, -72.9658231 41.2891006, -72.9658822 41.289081)",parking_aisle,,
910,1166230499,,,service,FALSE,TRUE,66.12,,11254375544,10847123855,"LINESTRING (-72.9656632 41.2891079, -72.9655666 41.2889853, -72.9655559 41.2889579, -72.9655581 41.2889297, -72.9655645 41.2889079, -72.9655881 41.2888845, -72.965616 41.2888684, -72.96566 41.2888644, -72.9657136 41.2888773, -72.965763 41.2889143, -72.9658822 41.289081)",parking_aisle,,
911,1214704608,,,footway,FALSE,TRUE,174.542,128.6863058,11254375544,11254372335,"LINESTRING (-72.9656632 41.2891079, -72.9655445 41.2891545, -72.9655337 41.2891932, -72.9655788 41.2892834, -72.9655863 41.2893117, -72.9652698 41.2894406, -72.9650273 41.2895446, -72.9652741 41.2899034, -72.9654619 41.2901863, -72.9655543 41.2902637)",,,
912,1214704607,,,footway,FALSE,FALSE,10.548,10.56698558,11254375545,11254372334,,,,
913,1214704607,,,footway,FALSE,TRUE,31.781,31.64570112,11254375545,11254375555,"LINESTRING (-72.9658439 41.2903549, -72.9658674 41.2903459, -72.9662214 41.2903437)",,,
914,1214704609,,,footway,FALSE,FALSE,58.879,,11254375545,11254375555,"LINESTRING (-72.9658439 41.2903549, -72.9658395 41.2903911, -72.9658631 41.2904459, -72.965906 41.2904943, -72.9659532 41.2905193, -72.9660337 41.2905354, -72.9660916 41.2905281, -72.9661464 41.2905039, -72.9662043 41.290454, -72.9662279 41.2904, -72.9662214 41.2903437)",,,
915,1214704607,,,footway,FALSE,FALSE,31.781,31.64570112,11254375555,11254375545,"LINESTRING (-72.9662214 41.2903437, -72.9658674 41.2903459, -72.9658439 41.2903549)",,,
916,1214704609,,,footway,FALSE,TRUE,58.879,,11254375555,11254375545,"LINESTRING (-72.9662214 41.2903437, -72.9662279 41.2904, -72.9662043 41.290454, -72.9661464 41.2905039, -72.9660916 41.2905281, -72.9660337 41.2905354, -72.9659532 41.2905193, -72.965906 41.2904943, -72.9658631 41.2904459, -72.9658395 41.2903911, -72.9658439 41.2903549)",,,
917,1214704607,,,footway,FALSE,TRUE,21.853,20.43267563,11254375555,11254372330,"LINESTRING (-72.9662214 41.2903437, -72.9662569 41.2903435, -72.9663632 41.2904934)",,,
